,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
212,1792271,0.52,False,Westerpark,52.39051,4.87076,Entire home/apt,2,1,1,7,$150.00,4,4,True,0,1,4.97,False,,75.0,600.0,0.07,0.2,0.21,4.99,Westerpark,0.0,150.13698630136986
213,1798944,1.0,True,Centrum-West,52.38778,4.88848,Private room,2,1,1,3,$60.00,3,30,True,6,5,4.31,False,,30.0,180.0,0.07,0.14,0.17,2.99,Centrum-West,0.6931506849315069,60.397260273972606
214,1798945,0.0,False,Centrum-Oost,52.36416,4.89859,Entire home/apt,4,1,1,15,$365.00,5,1125,True,0,0,4.81,False,,91.25,1825.0,0.1,0.18,0.26,4.99,Centrum-Oost,0.0,370.786301369863
215,1812581,0.5,False,De Baarsjes - Oud-West,52.36679,4.86016,Entire home/apt,4,3,3,13,$400.00,4,365,True,0,0,4.319999999999999,True,,100.0,1600.0,0.05,0.23,0.28,10.99,De Baarsjes - Oud-West,0.5917808219178082,400.0
216,1828391,1.0,False,Noord-West,52.40294,4.90568,Entire home/apt,5,4,5,5,$200.00,3,1125,True,0,0,4.9,False,,40.0,600.0,0.1,0.15,0.2,4.99,Noord-West,0.0,200.0
217,1831427,0.5,False,Centrum-Oost,52.3692,4.92534,Entire home/apt,2,1,1,5,$120.00,4,21,True,2,0,3.83,False,,60.0,480.0,0.08,0.13,0.2,4.99,Centrum-Oost,0.4301369863013699,120.0
218,1845443,0.86,False,Westerpark,52.37381,4.87296,Entire home/apt,2,2,1,5,$122.00,25,365,True,2,0,4.95,False,,61.0,3050.0,0.04,0.13,0.19,4.99,Westerpark,0.005479452054794521,121.84931506849315
219,1863996,0.0,False,Bos en Lommer,52.38324,4.85573,Entire home/apt,2,2,2,2,$75.00,3,1125,True,0,0,4.37,False,,37.5,225.0,0.05,0.12,0.15,4.99,Bos en Lommer,0.0,75.0
220,1901877,0.76,True,Centrum-West,52.371,4.88731,Private room,2,1,2,3,$105.00,3,1125,True,5,4,4.89,False,,52.5,315.0,0.09,0.12,0.14,4.99,Centrum-West,0.6876712328767123,105.0
221,1919184,0.75,False,De Baarsjes - Oud-West,52.36676,4.86285,Entire home/apt,3,1,2,12,$299.00,2,10,True,10,0,4.54,False,,99.67,598.0,0.08,0.29,0.2,4.99,De Baarsjes - Oud-West,0.9310344827586207,277.2413793103448
222,1924485,0.76,False,De Pijp - Rivierenbuurt,52.35593,4.89208,Private room,4,1,4,1,$95.00,3,1125,True,0,0,4.92,True,,23.75,285.0,0.05,0.12,0.14,4.99,De Pijp - Rivierenbuurt,0.0,94.9945205479452
223,1927634,0.81,False,Oostelijk Havengebied - Indische Buurt,52.36807,4.93449,Entire home/apt,4,3,3,14,$482.00,8,30,True,0,0,4.6899999999999995,True,,120.5,3856.0,0.07,0.16,0.22,10.99,Oostelijk Havengebied - Indische Buurt,0.0,473.7808219178082
224,1928474,0.44,False,Noord-West,52.4069,4.90168,Entire home/apt,6,4,6,5,$130.00,4,21,True,0,0,4.75,False,,21.67,520.0,0.07,0.19,0.18,4.99,Noord-West,0.31232876712328766,164.47671232876712
225,1929777,0.8,False,De Pijp - Rivierenbuurt,52.34383,4.89273,Entire home/apt,4,2,2,8,$230.00,3,1124,True,0,0,4.97,False,,57.5,690.0,0.06,0.16,0.24,4.99,De Pijp - Rivierenbuurt,0.0,230.0
226,1954182,0.2,False,De Baarsjes - Oud-West,52.36984,4.87213,Entire home/apt,2,1,1,5,$150.00,14,365,True,0,0,4.9,False,,75.0,2100.0,0.09,0.14,0.23,4.99,De Baarsjes - Oud-West,0.0,150.0
227,1954308,0.0,False,De Baarsjes - Oud-West,52.37484,4.86096,Entire home/apt,3,2,2,7,$130.00,4,1125,True,0,0,4.71,False,,43.33,520.0,0.06,0.11,0.13,4.99,De Baarsjes - Oud-West,0.0,130.0
228,1957337,0.0,False,Oud-Oost,52.35818,4.91959,Entire home/apt,4,2,3,8,$275.00,3,14,True,0,0,5.0,False,,68.75,825.0,0.09,0.19,0.18,4.99,Oud-Oost,0.06027397260273973,275.0
229,1964479,0.56,False,Oud-Noord,52.38745,4.91972,Entire home/apt,4,3,2,13,$350.00,3,1125,True,0,0,4.75,False,,87.5,1050.0,0.09,0.08,0.26,4.99,Oud-Noord,0.28493150684931506,350.0
230,1977828,0.75,False,Bos en Lommer,52.37567,4.85533,Entire home/apt,3,1,1,1,$75.00,3,1125,True,0,0,4.74,False,,25.0,225.0,0.07,0.13,0.17,4.99,Bos en Lommer,0.0,103.9945205479452
231,2023961,0.0,False,Centrum-West,52.38232,4.88604,Entire home/apt,2,1,1,8,$114.00,4,30,True,0,0,4.86,False,,57.0,456.0,0.06,0.08,0.2,4.99,Centrum-West,0.0,114.24657534246575
